9433.74,Total functional habitat
23770.21,Maximum habitat
10.00,Channel width threshold
0.0,Slope threshold
0,Omit tidal reaches
UNIQUE_ID,type,catchmentID,habitat_sqkm,habitatSegment_sqkm,functional_habitatSegment_sqkm,PassageToHabitat,Decision,HUC6_location,HUC10_location
3693790,outlet,3693790.0,12.155321459930878,12.155321459930878,12.155321459930878,1.0,outlet,Northern Newfoundland,Southern and Eastern Bonavista Bay
3619530,outlet,3619530.0,11.1531820817844,11.1531820817844,11.1531820817844,1.0,outlet,Gulf of St. Lawrence - Romaine,Magpie
3623750,outlet,3623750.0,74.43655389914436,9.991664583856583,9.991664583856583,1.0,outlet,Moisie and St. Lawrence Estuary,Sainte-Marguerite
1998190,outlet,1998190.0,9.90050959389438,9.90050959389438,9.90050959389438,1.0,outlet,Gulf of St. Lawrence and Northern Bay of Fundy (N.B.),Nepisiguit
3569640,outlet,3569640.0,9.80473031682196,9.80473031682196,9.80473031682196,1.0,outlet,???,St-Augustin - Coast
2037770,outlet,2037770.0,9.603249824345692,9.603249824345692,9.603249824345692,1.0,outlet,Southeastern Atlantic Ocean (N.S.),LaHave
3618930,outlet,3618930.0,9.269951414757848,9.269951414757848,9.269951414757848,1.0,outlet,Gulf of St. Lawrence - Natashquan,Aguanus
3621860,outlet,3621860.0,8.672094209261232,8.672094209261232,8.672094209261232,1.0,outlet,Gulf of St. Lawrence - Natashquan,Aguanus
2031950,outlet,2031950.0,17.644947697514663,8.201989751652018,8.201989751652018,1.0,outlet,Bay of Fundy and Gulf of St. Lawrence (N.S.),Sissiboo
3684160,outlet,3684160.0,8.199034985514244,8.199034985514244,8.199034985514244,1.0,outlet,???,Matane
3737580,outlet,3737580.0,8.198665132485079,8.198665132485079,8.198665132485079,1.0,outlet,Southern Newfoundland,Fortune Bay
3704480,outlet,3704480.0,7.872544907261033,7.872544907261033,7.872544907261033,1.0,outlet, , 
3639130,outlet,3639130.0,7.696131017841074,7.696131017841074,7.696131017841074,1.0,outlet, , 
3616400,outlet,3616400.0,7.160991109824771,7.160991109824771,7.160991109824771,1.0,outlet,Gulf of St. Lawrence - Natashquan,Aguanus
3619970,outlet,3619970.0,7.012482124438893,7.012482124438893,7.012482124438893,1.0,outlet,Gulf of St. Lawrence - Natashquan,Olomane
2025290,outlet,2025290.0,7.946728624648389,6.912687497979018,6.912687497979018,1.0,outlet,Bay of Fundy and Gulf of St. Lawrence (N.S.),Avon
3763720,outlet,3763720.0,6.740427547050186,6.740427547050186,6.740427547050186,1.0,outlet, , 
3665460,outlet,3665460.0,5.53635614504177,5.53635614504177,5.53635614504177,1.0,outlet,???,Madeleine
1993180,outlet,1993180.0,4.983491114240047,4.983491114240047,4.983491114240047,1.0,outlet,Gulf of St. Lawrence and Northern Bay of Fundy (N.B.),Chaleur Bay - Gulf of St. Lawrence
2043020,outlet,2043020.0,4.878881240117746,4.878881240117746,4.878881240117746,1.0,outlet,Southeastern Atlantic Ocean (N.S.),Roseway
1995290,outlet,1995290.0,4.7352760341070725,4.7352760341070725,4.7352760341070725,1.0,outlet,Gulf of St. Lawrence and Northern Bay of Fundy (N.B.),Chaleur Bay - Northwestern
3566330,outlet,3566330.0,4.6688342464205705,4.6688342464205705,4.6688342464205705,1.0,outlet,???,St-Augustin - Coast
3629720,outlet,3629720.0,4.431917738839081,4.431917738839081,4.431917738839081,1.0,outlet, , 
3708070,outlet,3708070.0,4.250226164180265,4.250226164180265,4.250226164180265,1.0,outlet,Betsiamites - Coast,Portneuf
2026310,outlet,2026310.0,4.201624766211553,4.201624766211553,4.201624766211553,1.0,outlet,Southeastern Atlantic Ocean (N.S.),St. Marys
3591320,outlet,3591320.0,4.179396175819691,4.179396175819691,4.179396175819691,1.0,outlet,???,???
2043960,outlet,2043960.0,4.0683223993206274,4.0683223993206274,4.0683223993206274,1.0,outlet,Southeastern Atlantic Ocean (N.S.),Clyde
1995900,outlet,1995900.0,3.7163090098530334,3.7163090098530334,3.7163090098530334,1.0,outlet,Gulf of St. Lawrence and Northern Bay of Fundy (N.B.),Chaleur Bay - Northwestern
3705730,outlet,3705730.0,3.2127343845657057,3.2127343845657057,3.2127343845657057,1.0,outlet,Northern Newfoundland,Southern and Eastern Bonavista Bay
3658570,outlet,3658570.0,3.178852695561992,3.178852695561992,3.178852695561992,1.0,outlet, , 
3694470,outlet,3694470.0,18.987199941575213,3.104864871236419,3.104864871236419,1.0,outlet,Betsiamites - Coast,Portneuf
3733810,outlet,3733810.0,3.066575425411617,3.066575425411617,3.066575425411617,1.0,outlet,Southern Newfoundland,Hermitage Bay
3650740,outlet,3650740.0,3.0408905146142655,3.0408905146142655,3.0408905146142655,1.0,outlet,Gulf of St. Lawrence - Natashquan,Anticosti Island
3689990,outlet,3689990.0,3.029303865385055,3.029303865385055,3.029303865385055,1.0,outlet,Northern Newfoundland,Northwestern Bonavista Bay
1995770,outlet,1995770.0,2.9438371763006694,2.9438371763006694,2.9438371763006694,1.0,outlet,Gulf of St. Lawrence and Northern Bay of Fundy (N.B.),Lower Restigouche - Nouvelle
3608420,outlet,3608420.0,2.7705203693318263,2.7705203693318263,2.7705203693318263,1.0,outlet,Northern Newfoundland,Portland Creek Pond
3618680,outlet,3618680.0,2.743859317291501,2.743859317291501,2.743859317291501,1.0,outlet,Gulf of St. Lawrence - Romaine,Romaine
3700930,outlet,3700930.0,2.551174560218068,2.551174560218068,2.551174560218068,1.0,outlet,Northern Newfoundland,Port au Port Bay
3674570,outlet,3674570.0,2.5433614326304825,2.5433614326304825,2.5433614326304825,1.0,outlet,Northern Newfoundland,Northwestern Bonavista Bay
3619000,outlet,3619000.0,2.3861067533666294,2.3861067533666294,2.3861067533666294,1.0,outlet,Gulf of St. Lawrence - Natashquan,Aguanus
2040670,outlet,2040670.0,7.223856357494383,2.357343934265561,2.357343934265561,1.0,outlet,Southeastern Atlantic Ocean (N.S.),Mersey
3624020,outlet,3624020.0,2.310444534695921,2.310444534695921,2.310444534695921,1.0,outlet,Northern Newfoundland,Portland Creek Pond
2007830,outlet,2007830.0,2.297860838608167,2.297860838608167,2.297860838608167,1.0,outlet,Cape Breton Island,Margaree
3610310,outlet,3610310.0,2.271828011010345,2.271828011010345,2.271828011010345,1.0,outlet, , 
3650070,outlet,3650070.0,2.2528138899806436,2.2528138899806436,2.2528138899806436,1.0,outlet,Northern Newfoundland,Southwestern Notre Dame Bay
3749160,outlet,3749160.0,2.1631091619810108,2.1631091619810108,2.1631091619810108,1.0,outlet, , 
3736490,outlet,3736490.0,2.1161729553990334,2.1161729553990334,2.1161729553990334,1.0,outlet,Southern Newfoundland,Grey
2016450,outlet,2016450.0,2.0984917037935777,2.0984917037935777,2.0984917037935777,1.0,outlet,Bay of Fundy and Gulf of St. Lawrence (N.S.),East and West River of Pictou
3749860,outlet,3749860.0,2.080609765972162,2.080609765972162,2.080609765972162,1.0,outlet,Lower St. Lawrence,Lower St. Lawrence - Loup
3654800,outlet,3654800.0,2.0790853959445865,2.0790853959445865,2.0790853959445865,1.0,outlet,Northern Newfoundland,Southwestern Notre Dame Bay
3671140,outlet,3671140.0,2.0103748801519843,2.0103748801519843,2.0103748801519843,1.0,outlet,???,Madeleine
3705760,outlet,3705760.0,1.997854660583393,1.997854660583393,1.997854660583393,1.0,outlet,Southern Newfoundland,St. George's Bay
3702690,outlet,3702690.0,1.996134491264324,1.996134491264324,1.996134491264324,1.0,outlet,Southern Newfoundland,St. George's Bay
2003020,outlet,2003020.0,1.9749789070526989,1.9749789070526989,1.9749789070526989,1.0,outlet,Gulf of St. Lawrence and Northern Bay of Fundy (N.B.),Kouchibouguac
3620590,outlet,3620590.0,1.9659549425964085,1.9659549425964085,1.9659549425964085,1.0,outlet,Gulf of St. Lawrence - Natashquan,Olomane
3720800,outlet,3720800.0,1.9488131600714824,1.9488131600714824,1.9488131600714824,1.0,outlet, , 
2025220,outlet,2025220.0,1.8428673805567282,1.8428673805567282,1.8428673805567282,1.0,outlet,Saint John and Southern Bay of Fundy (N.B.),Magaguadavic
3675620,outlet,3675620.0,1.8113501278279363,1.8113501278279363,1.8113501278279363,1.0,outlet, , 
3731680,outlet,3731680.0,1.7799447026340307,1.7799447026340307,1.7799447026340307,1.0,outlet,Southern Newfoundland,St. George's Bay
1992900,outlet,1992900.0,1.685943094996043,1.685943094996043,1.685943094996043,1.0,outlet,Gulf of St. Lawrence and Northern Bay of Fundy (N.B.),Chaleur Bay - Gulf of St. Lawrence
2025130,outlet,2025130.0,1.6208761968153187,1.6208761968153187,1.6208761968153187,1.0,outlet,Bay of Fundy and Gulf of St. Lawrence (N.S.),Gaspereau
3602860,outlet,3602860.0,1.585922827380371,1.585922827380371,1.585922827380371,1.0,outlet,Northern Newfoundland,St. John Bay
2029070,outlet,2029070.0,1.546358563527643,1.546358563527643,1.546358563527643,1.0,outlet,Southeastern Atlantic Ocean (N.S.),Musquodoboit
1993040,outlet,1993040.0,1.5452408445857702,1.5452408445857702,1.5452408445857702,1.0,outlet,Gulf of St. Lawrence and Northern Bay of Fundy (N.B.),Chaleur Bay - Gulf of St. Lawrence
3564980,outlet,3564980.0,1.5098459810014393,1.5098459810014393,1.5098459810014393,1.0,outlet,???,Saint-Paul - Coast
2024880,outlet,2024880.0,2.239563222986656,1.470416291326618,1.470416291326618,1.0,outlet,Saint John and Southern Bay of Fundy (N.B.),Magaguadavic
3613080,outlet,3613080.0,1.4689894914728159,1.4689894914728159,1.4689894914728159,1.0,outlet, , 
3725840,outlet,3725840.0,1.4674532822958626,1.4674532822958626,1.4674532822958626,1.0,outlet,Southern Newfoundland,Hermitage Bay
3686680,outlet,3686680.0,1.4359557680294517,1.4359557680294517,1.4359557680294517,1.0,outlet, , 
3713490,outlet,3713490.0,1.4194220884982478,1.4194220884982478,1.4194220884982478,1.0,outlet,Southern Newfoundland,St. George's Bay
2039250,outlet,2039250.0,1.4093966546540755,1.4093966546540755,1.4093966546540755,1.0,outlet,Southeastern Atlantic Ocean (N.S.),Medway
3566560,outlet,3566560.0,1.3863968034056497,1.3863968034056497,1.3863968034056497,1.0,outlet,???,Saint-Paul - Coast
3733570,outlet,3733570.0,1.3811211568301456,1.3811211568301456,1.3811211568301456,1.0,outlet,Southern Newfoundland,White Bear Bay
2014080,outlet,2014080.0,1.843596644950905,1.3666660736139764,1.3666660736139764,1.0,outlet,Gulf of St. Lawrence and Northern Bay of Fundy (N.B.),Petitcodiac
2027670,outlet,2027670.0,1.3580596856362959,1.3580596856362959,1.3580596856362959,1.0,outlet,Southeastern Atlantic Ocean (N.S.),East and West River Sheet Harbour
2006380,outlet,2006380.0,1.353792262602874,1.353792262602874,1.353792262602874,1.0,outlet,Cape Breton Island,Indian
3698170,outlet,3698170.0,1.3274371244926992,1.3274371244926992,1.3274371244926992,1.0,outlet,Northern Newfoundland,Port au Port Bay
3672620,outlet,3672620.0,1.3167374220441024,1.3167374220441024,1.3167374220441024,1.0,outlet,???,Matane
2014170,outlet,2014170.0,1.307911248343528,1.307911248343528,1.307911248343528,1.0,outlet,Bay of Fundy and Gulf of St. Lawrence (N.S.),Philip
3698300,outlet,3698300.0,1.292901874859541,1.292901874859541,1.292901874859541,1.0,outlet,Betsiamites - Coast,Portneuf
2015150,outlet,2015150.0,1.2833432786127785,1.2833432786127785,1.2833432786127785,1.0,outlet,Bay of Fundy and Gulf of St. Lawrence (N.S.),Maccan
1995540,outlet,1995540.0,1.2551573862896033,1.2551573862896033,1.2551573862896033,1.0,outlet,Gulf of St. Lawrence and Northern Bay of Fundy (N.B.),Chaleur Bay - Northwestern
3575390,outlet,3575390.0,1.2528598692351756,1.2528598692351756,1.2528598692351756,1.0,outlet,Northern Newfoundland,Hare Bay
2026540,outlet,2026540.0,1.2512057144005513,1.2512057144005513,1.2512057144005513,1.0,outlet,Southeastern Atlantic Ocean (N.S.),Liscomb
2015440,outlet,2015440.0,1.2335815824239433,1.2335815824239433,1.2335815824239433,1.0,outlet,Bay of Fundy and Gulf of St. Lawrence (N.S.),Maccan
2042550,outlet,2042550.0,1.2043766104994014,1.2043766104994014,1.2043766104994014,1.0,outlet,Southeastern Atlantic Ocean (N.S.),Roseway
3662140,outlet,3662140.0,1.1664329619427019,1.1664329619427019,1.1664329619427019,1.0,outlet,Northern Newfoundland,Exploits
3658150,outlet,3658150.0,1.165153809485876,1.165153809485876,1.165153809485876,1.0,outlet,Northern Newfoundland,Northwestern Bonavista Bay
2012040,outlet,2012040.0,1.1555594511340161,1.1555594511340161,1.1555594511340161,1.0,outlet,Cape Breton Island,Mira
3657990,outlet,3657990.0,1.1370909761565748,1.1370909761565748,1.1370909761565748,1.0,outlet,Gulf of St. Lawrence - Natashquan,Anticosti Island
3732260,outlet,3732260.0,1.125446982667043,1.125446982667043,1.125446982667043,1.0,outlet,Southern Newfoundland,Fortune Bay
3657110,outlet,3657110.0,1.1106504681147764,1.1106504681147764,1.1106504681147764,1.0,outlet, , 
3714410,outlet,3714410.0,1.0992559539584001,1.0992559539584001,1.0992559539584001,1.0,outlet,Southern Newfoundland,St. George's Bay
3714270,outlet,3714270.0,1.0858875810291342,1.0858875810291342,1.0858875810291342,1.0,outlet,Southern Newfoundland,St. George's Bay
3654400,outlet,3654400.0,1.059192476419992,1.059192476419992,1.059192476419992,1.0,outlet,Northern Newfoundland,Southwestern Notre Dame Bay
3653460,outlet,3653460.0,1.0590581275346045,1.0590581275346045,1.0590581275346045,1.0,outlet, , 
3620070,outlet,3620070.0,1.0560265658810413,1.0560265658810413,1.0560265658810413,1.0,outlet, , 
2002740,outlet,2002740.0,1.0477906190769644,1.0477906190769644,1.0477906190769644,1.0,outlet,Gulf of St. Lawrence and Northern Bay of Fundy (N.B.),Kouchibouguac
2014740,outlet,2014740.0,1.0129780170669442,1.0129780170669442,1.0129780170669442,1.0,outlet,Bay of Fundy and Gulf of St. Lawrence (N.S.),Philip
3621400,outlet,3621400.0,1.0093416554360977,1.0093416554360977,1.0093416554360977,1.0,outlet, , 
3592710,outlet,3592710.0,0.9817639457232148,0.9817639457232148,0.9817639457232148,1.0,outlet,Northern Newfoundland,Canada Bay
2020670,outlet,2020670.0,0.906029269188287,0.906029269188287,0.906029269188287,1.0,outlet,Bay of Fundy and Gulf of St. Lawrence (N.S.),Salmon (N.S.)
3620540,outlet,3620540.0,0.8914137154541661,0.8914137154541661,0.8914137154541661,1.0,outlet, , 
3655280,outlet,3655280.0,0.8899239221374251,0.8899239221374251,0.8899239221374251,1.0,outlet,Northern Newfoundland,Northwestern Bonavista Bay
3653560,outlet,3653560.0,0.8642891365572175,0.8642891365572175,0.8642891365572175,1.0,outlet,Northern Newfoundland,Gander
3616910,outlet,3616910.0,0.8125494635027144,0.8125494635027144,0.8125494635027144,1.0,outlet,Gulf of St. Lawrence - Natashquan,Aguanus
3711410,outlet,3711410.0,0.8116972297678982,0.8116972297678982,0.8116972297678982,1.0,outlet,Northern Newfoundland,Southern and Eastern Bonavista Bay
1998040,outlet,1998040.0,0.7923853595497827,0.7923853595497827,0.7923853595497827,1.0,outlet,Gulf of St. Lawrence and Northern Bay of Fundy (N.B.),Chaleur Bay - Southwestern
1998430,outlet,1998430.0,0.7878309312698509,0.7878309312698509,0.7878309312698509,1.0,outlet,Gulf of St. Lawrence and Northern Bay of Fundy (N.B.),Acadian Peninsula
3586860,outlet,3586860.0,0.7298444703184491,0.7298444703184491,0.7298444703184491,1.0,outlet,Northern Newfoundland,Canada Bay
3736340,outlet,3736340.0,0.7288113713665236,0.7288113713665236,0.7288113713665236,1.0,outlet,Southern Newfoundland,La Poile Bay
2042730,outlet,2042730.0,0.7219263965839169,0.7219263965839169,0.7219263965839169,1.0,outlet,Southeastern Atlantic Ocean (N.S.),Tusket
2034050,outlet,2034050.0,0.713358537886682,0.713358537886682,0.713358537886682,1.0,outlet,Southeastern Atlantic Ocean (N.S.),Gold
3654830,outlet,3654830.0,0.6986908950550318,0.6986908950550318,0.6986908950550318,1.0,outlet,Northern Newfoundland,Bonne Bay
3594450,outlet,3594450.0,0.6807699226157062,0.6807699226157062,0.6807699226157062,1.0,outlet,???,???
3726700,outlet,3726700.0,0.6684129546800097,0.6684129546800097,0.6684129546800097,1.0,outlet,???,Rimouski
2030070,outlet,2030070.0,0.6522500040603093,0.6522500040603093,0.6522500040603093,1.0,outlet,Southeastern Atlantic Ocean (N.S.),Tangier
2017450,outlet,2017450.0,0.6502345440292383,0.6502345440292383,0.6502345440292383,1.0,outlet,Bay of Fundy and Gulf of St. Lawrence (N.S.),South and West Antigonish
3684790,outlet,3684790.0,0.6437904468090273,0.6437904468090273,0.6437904468090273,1.0,outlet,Northern Newfoundland,Northwestern Bonavista Bay
3615390,outlet,3615390.0,0.6321591955999292,0.6321591955999292,0.6321591955999292,1.0,outlet,Gulf of St. Lawrence - Natashquan,Aguanus
1994790,outlet,1994790.0,0.627965110048834,0.627965110048834,0.627965110048834,1.0,outlet,Gulf of St. Lawrence and Northern Bay of Fundy (N.B.),Chaleur Bay - Gulf of St. Lawrence
3728920,outlet,3728920.0,0.5896549622932381,0.5896549622932381,0.5896549622932381,1.0,outlet,Southern Newfoundland,Northwestern Placentia Bay
1994320,outlet,1994320.0,0.5863341153719658,0.5863341153719658,0.5863341153719658,1.0,outlet,Gulf of St. Lawrence and Northern Bay of Fundy (N.B.),Chaleur Bay - Gulf of St. Lawrence
3650790,outlet,3650790.0,0.584875306146695,0.584875306146695,0.584875306146695,1.0,outlet,Gulf of St. Lawrence - Natashquan,Anticosti Island
3620860,outlet,3620860.0,0.5633196465098761,0.5633196465098761,0.5633196465098761,1.0,outlet, , 
3680690,outlet,3680690.0,0.5622078254771471,0.5622078254771471,0.5622078254771471,1.0,outlet,Northern Newfoundland,Port au Port Bay
3668230,outlet,3668230.0,0.5560303739250013,0.5560303739250013,0.5560303739250013,1.0,outlet, , 
3612560,outlet,3612560.0,0.5521466328500045,0.5521466328500045,0.5521466328500045,1.0,outlet,Northern Newfoundland,Western White Bay
3651330,outlet,3651330.0,0.5358247330213375,0.5358247330213375,0.5358247330213375,1.0,outlet,Northern Newfoundland,Southwestern Notre Dame Bay
3700240,outlet,3700240.0,0.5325964771834435,0.5325964771834435,0.5325964771834435,1.0,outlet,???,Matane
2021230,outlet,2021230.0,0.5302886800640811,0.5302886800640811,0.5302886800640811,1.0,outlet,Southeastern Atlantic Ocean (N.S.),New Harbour
3763170,outlet,3763170.0,0.5298711210949341,0.5298711210949341,0.5298711210949341,1.0,outlet, , 
3578650,outlet,3578650.0,0.525679140919053,0.525679140919053,0.525679140919053,1.0,outlet,???,???
3655580,outlet,3655580.0,0.5203315755202619,0.5203315755202619,0.5203315755202619,1.0,outlet,Gulf of St. Lawrence - Natashquan,Anticosti Island
3737750,outlet,3737750.0,0.5125985443383377,0.5125985443383377,0.5125985443383377,1.0,outlet,Southern Newfoundland,La Poile Bay
3756420,outlet,3756420.0,0.4776056775656052,0.4776056775656052,0.4776056775656052,1.0,outlet,Southern Newfoundland,Eastern St. Mary's Bay
3710490,outlet,3710490.0,0.4759177648110622,0.4759177648110622,0.4759177648110622,1.0,outlet,Southern Newfoundland,St. George's Bay
1994810,outlet,1994810.0,0.47309508173817433,0.47309508173817433,0.47309508173817433,1.0,outlet,Gulf of St. Lawrence and Northern Bay of Fundy (N.B.),Chaleur Bay - Gulf of St. Lawrence
3732660,outlet,3732660.0,0.45770022700474866,0.45770022700474866,0.45770022700474866,1.0,outlet,Southern Newfoundland,La Poile Bay
2003770,outlet,2003770.0,0.44354415787842394,0.44354415787842394,0.44354415787842394,1.0,outlet,Gulf of St. Lawrence and Northern Bay of Fundy (N.B.),Richibucto
3618430,outlet,3618430.0,0.44071498799483655,0.44071498799483655,0.44071498799483655,1.0,outlet,Gulf of St. Lawrence - Natashquan,Aguanus
2014340,outlet,2014340.0,0.437211917981397,0.437211917981397,0.437211917981397,1.0,outlet,Bay of Fundy and Gulf of St. Lawrence (N.S.),Philip
3586200,outlet,3586200.0,0.4350841477834318,0.4350841477834318,0.4350841477834318,1.0,outlet,Northern Newfoundland,St. John Bay
3738640,outlet,3738640.0,0.4316125999944934,0.4316125999944934,0.4316125999944934,1.0,outlet,Southern Newfoundland,White Bear Bay
1994870,outlet,1994870.0,0.41822797915124554,0.41822797915124554,0.41822797915124554,1.0,outlet,Gulf of St. Lawrence and Northern Bay of Fundy (N.B.),Chaleur Bay - Gulf of St. Lawrence
3565050,outlet,3565050.0,0.41301069741162333,0.41301069741162333,0.41301069741162333,1.0,outlet,Northern Newfoundland,Strait of Belle Isle - South Shore
3638910,outlet,3638910.0,0.4071611861961221,0.4071611861961221,0.4071611861961221,1.0,outlet,Northern Newfoundland,Southern and Eastern White Bay
2017910,outlet,2017910.0,0.4035324416807787,0.4035324416807787,0.4035324416807787,1.0,outlet,Cape Breton Island,Inhabitants
3660590,outlet,3660590.0,0.3955634008965221,0.3955634008965221,0.3955634008965221,1.0,outlet,Northern Newfoundland,Southwestern Notre Dame Bay
2038460,outlet,2038460.0,0.3919951541575386,0.3919951541575386,0.3919951541575386,1.0,outlet,Bay of Fundy and Gulf of St. Lawrence (N.S.),Meteghan
3621610,outlet,3621610.0,0.3764574507029352,0.3764574507029352,0.3764574507029352,1.0,outlet, , 
3710510,outlet,3710510.0,0.37502712339618843,0.37502712339618843,0.37502712339618843,1.0,outlet,Betsiamites - Coast,Portneuf
2029920,outlet,2029920.0,0.3711368741906032,0.3711368741906032,0.3711368741906032,1.0,outlet,Southeastern Atlantic Ocean (N.S.),Tangier
3741290,outlet,3741290.0,0.3640790385946566,0.3640790385946566,0.3640790385946566,1.0,outlet,Southern Newfoundland,Fortune Bay
3628670,outlet,3628670.0,1.9572156433406371,0.3640162792891304,0.3640162792891304,1.0,outlet,Northern Newfoundland,Western White Bay
3699150,outlet,3699150.0,0.3588320959920219,0.3588320959920219,0.3588320959920219,1.0,outlet,Northern Newfoundland,Port au Port Bay
3755760,outlet,3755760.0,0.35763317258551086,0.35763317258551086,0.35763317258551086,1.0,outlet,Southern Newfoundland,Fortune Bay
3621580,outlet,3621580.0,0.3526898862904226,0.3526898862904226,0.3526898862904226,1.0,outlet,Northern Newfoundland,Western White Bay
2010950,outlet,2010950.0,0.352323370230088,0.352323370230088,0.352323370230088,1.0,outlet,Cape Breton Island,Baddeck
2006520,outlet,2006520.0,0.34354267936342564,0.34354267936342564,0.34354267936342564,1.0,outlet,Prince Edward Island,Northeastern Prince Edward Island
1997950,outlet,1997950.0,0.3404077373963922,0.3404077373963922,0.3404077373963922,1.0,outlet,Gulf of St. Lawrence and Northern Bay of Fundy (N.B.),Acadian Peninsula
2024380,outlet,2024380.0,0.3348485511280942,0.3348485511280942,0.3348485511280942,1.0,outlet,Saint John and Southern Bay of Fundy (N.B.),Magaguadavic
3665930,outlet,3665930.0,0.3200716335221579,0.3200716335221579,0.3200716335221579,1.0,outlet,Northern Newfoundland,Northwestern Bonavista Bay
1994980,outlet,1994980.0,0.3186949498768656,0.3186949498768656,0.3186949498768656,1.0,outlet,Gulf of St. Lawrence and Northern Bay of Fundy (N.B.),Chaleur Bay - Gulf of St. Lawrence
3686430,outlet,3686430.0,0.31785443423061216,0.31785443423061216,0.31785443423061216,1.0,outlet,Northern Newfoundland,Northwestern Bonavista Bay
3630230,outlet,3630230.0,0.3138239804129352,0.3138239804129352,0.3138239804129352,1.0,outlet, , 
2025690,outlet,2025690.0,0.30538085262231845,0.30538085262231845,0.30538085262231845,1.0,outlet,Bay of Fundy and Gulf of St. Lawrence (N.S.),Gaspereau
